% Title: Sonar data
% Sources: Bruno's room 
@RELATION proximity

@ATTRIBUTE avg 		NUMERIC
@ATTRIBUTE diff_avg	NUMERIC
@ATTRIBUTE std_dev	NUMERIC
@ATTRIBUTE class	{empty, occupied}

@DATA
57.9526923077,-0.378093406593,2.526396953,empty
60.48,2.52730769231,4.2873446036,empty
58.915,-1.565,3.64961623553,empty
56.3427,-2.5723,1.09965530458,empty
56.7448,0.4021,1.3829870892,empty
57.1439090909,0.399109090909,1.27293884021,empty
57.5873636364,0.443454545455,2.5475402361,empty
57.9315833333,0.34421969697,3.26874013702,empty
60.5762777778,2.64469444444,3.83958874645,empty
61.8204166667,1.24413888889,3.61878100923,empty
61.3245384615,-0.495878205128,3.66728076079,empty
60.793952381,-0.530586080586,3.17235326942,empty
60.0688387097,-0.725113671275,3.12257992795,empty
57.0546,-3.01423870968,2.95988555334,empty
57.5326363636,0.478036363636,2.69291222556,empty
57.0281818182,-0.504454545455,0.820898631767,empty
57.8575454545,0.829363636364,2.57574390667,empty
57.8925454545,0.035,2.39719604387,empty
57.5925833333,-0.299962121212,2.38060609007,empty
59.9445,2.35191666667,3.81834255491,empty
62.2537096774,2.30920967742,3.38595577047,empty
61.29,-0.963709677419,3.71323502459,empty
60.71821875,-0.57178125,2.95863824097,empty
60.8967096774,0.178490927419,3.00307725723,empty
57.5720909091,-3.32461876833,2.15652398338,empty
56.6441,-0.927990909091,0.634894295664,empty
57.0708181818,0.426718181818,2.74675993921,empty
57.5659230769,0.495104895105,2.81273104122,empty
71.873490566,14.3075674891,2.69954819313,occupied
71.6302735849,-0.243216981132,2.62752194511,occupied
71.0471779661,-0.583095618804,2.75428250117,occupied
69.6087952756,-1.43838269051,2.60466980005,occupied
68.9941666667,-0.614628608924,3.62040836842,occupied
70.9675977011,1.97343103448,4.51144627576,occupied
72.0096448598,1.04204715866,7.43345052214,occupied
70.7151932773,-1.2944515825,6.92103351041,occupied
69.431991453,-1.28320182432,1.43909815807,occupied
70.0470865385,0.61509508547,2.31316228768,occupied
70.578,0.530913461538,2.43579046068,occupied
71.0617321429,0.483732142857,2.08193722583,occupied
71.5518672566,0.49013511378,1.79770242504,occupied
71.7318508772,0.179983620556,1.85700866717,occupied
71.1196403509,-0.612210526316,1.73113438243,occupied
70.9667876106,-0.152852740258,1.59660408843,occupied
72.8661584158,1.89937080522,6.9905920332,occupied
82.4142808989,9.54812248303,13.1015278203,occupied
83.309247191,0.894966292135,10.830242469,occupied
73.4573300971,-9.85191709392,3.83225829697,occupied
71.383223301,-2.07410679612,2.5475900297,occupied
69.9292065217,-1.45401677923,3.64127104224,occupied
68.1208269231,-1.80837959866,2.33137011445,occupied
66.594974359,-1.5258525641,1.8959748628,occupied
65.9582169811,-0.636757377842,2.13612185761,occupied
69.0469042553,3.08868727419,4.08044802534,occupied
72.5342111111,3.48730685579,3.37950637142,occupied
73.0820674157,0.547856304619,2.96618542836,occupied
72.645423913,-0.436643502687,3.1053240288,occupied
73.5860291262,0.94060521317,2.48757861027,occupied
75.0226760563,1.43664693012,5.89909698362,occupied
81.256440678,6.23376462163,18.5258419849,occupied
76.1813222222,-5.07511845574,15.420823902,occupied
73.9258617021,-2.25546052009,4.1655347734,occupied
77.8053366337,3.87947493154,2.59813704903,occupied
75.205699115,-2.59963751862,3.64797216636,occupied
72.5942073171,-2.61149179797,2.94791651781,occupied
72.7820793651,0.187872048006,2.6500236475,occupied
71.9644375,-0.817641865079,6.28246184148,occupied
71.177311828,-0.787125672043,5.15653695086,occupied
72.6399655172,1.46265368928,2.73670814612,occupied
73.0022788462,0.362313328913,3.00740213814,occupied
71.3801686747,-1.62211017146,2.74937297428,occupied
69.4008026316,-1.97936604312,6.63633610766,occupied
68.0855754717,-1.31522715988,5.26945772388,occupied
67.7024102564,-0.383165215288,1.57900804279,occupied
67.9394482759,0.237038019452,1.26237737998,occupied
67.793137931,-0.146310344828,0.998106083902,occupied
67.5908793103,-0.20225862069,0.577778551759,occupied
68.0155391304,0.42465982009,1.68051326896,occupied
69.3116796117,1.29614048122,4.04973011014,occupied
70.2070606061,0.89538099441,3.65924193894,occupied
69.4458301887,-0.761230417381,0.965530384437,occupied
69.7384339623,0.292603773585,1.48157375156,occupied
71.6166145833,1.87818062107,2.27042382025,occupied
71.463125,-0.153489583333,3.97283133298,occupied
69.2214929577,-2.24163204225,10.3000028375,occupied
68.8404520548,-0.381040902952,9.7481204357,occupied
68.275622449,-0.564829605815,2.24338893363,occupied
68.665173913,0.389551464064,3.30228334418,occupied
70.6193596491,1.95418573608,3.40499354574,occupied
71.5498495575,0.930489908399,3.21049253348,occupied
70.0025145631,-1.54733499442,6.84738757808,occupied
68.3326826923,-1.6698318708,5.90427335165,occupied
68.8091403509,0.476457658569,3.71120655875,occupied
70.6598349515,1.85069460058,4.89478694503,occupied
69.4075728155,-1.25226213592,4.45562619353,occupied
67.6095789474,-1.79799386817,2.3240303217,occupied
67.9225663717,0.312987424313,0.682640146209,occupied
68.0170176991,0.0944513274336,1.8508204261,occupied
69.2717964602,1.25477876106,4.04953705943,occupied
55.0782542373,-14.1935422229,2.98630757241,occupied
55.649928,0.571673762712,3.15908020805,occupied
54.4181229508,-1.23180504918,3.37829741601,occupied
51.8056910569,-2.61243189391,1.54458460716,occupied
51.2707024793,-0.534988577572,0.58016650835,occupied
51.7524056604,0.481703181039,1.01879658962,occupied
52.1066034483,0.354197787898,2.40299280746,occupied
52.6513245614,0.544721113128,2.63381614351,occupied
54.8936875,2.2423629386,2.50486115503,occupied
55.2922605042,0.398573004202,1.95359656792,occupied
54.3521724138,-0.940088090409,0.462516937896,occupied
54.8923421053,0.54016969147,1.42321257455,occupied
56.5530087719,1.66066666667,1.68270306403,occupied
56.5399032258,-0.0131055461234,2.36849525274,occupied
54.3635208333,-2.17638239247,2.47903836186,occupied
53.1463738318,-1.21714700156,2.49331528376,occupied
52.7727142857,-0.373659546061,2.93638051345,occupied
57.1323854167,4.35967113095,3.466634559,occupied
56.9714285714,-0.160956845238,2.86097730893,occupied
56.4220504202,-0.54937815126,2.43845062592,occupied
57.1672820513,0.745231631114,2.25316664844,occupied
54.3755480769,-2.79173397436,2.98729407343,occupied
55.4021875,1.02663942308,8.88806722749,occupied
54.4362765957,-0.965910904255,6.03290662913,occupied
52.6814957265,-1.75478086925,1.13396677583,occupied
52.9752545455,0.293758818959,0.721967970983,occupied
53.6703047619,0.69505021645,1.85876165934,occupied
53.5934019608,-0.0769028011204,2.46577930268,occupied
51.774127451,-1.8192745098,1.98736662755,occupied
50.925159292,-0.848968158945,0.781346166268,occupied
51.6650353982,0.739876106195,1.08729534141,occupied
52.8722767857,1.20724138748,1.10529553514,occupied
53.7087391304,0.83646234472,1.17423717744,occupied
53.8297563025,0.121017172086,0.936009026525,occupied
53.7113333333,-0.118422969188,1.82507151569,occupied
52.9025411765,-0.808792156863,3.81746902115,occupied
53.6320493827,0.729508206245,4.35677994883,occupied
54.83821,1.20616061728,3.90129328801,occupied
53.3100462963,-1.5281637037,4.9472446941,occupied
51.5217410714,-1.78830522487,4.18312853685,occupied
51.2612053571,-0.260535714286,2.11475320963,occupied
51.355887931,0.0946825738916,0.450831690787,occupied
51.2673305785,-0.0885573525221,0.594846063959,occupied
51.3014876033,0.0341570247934,0.612632898721,occupied
51.3105163934,0.00902879013682,0.464353673873,occupied
51.1924,-0.118116393443,0.791707222432,occupied
52.4246699029,1.23226990291,1.97474298843,occupied
51.8437765957,-0.580893307168,2.9367802432,occupied
50.1560681818,-1.68770841393,4.76099131664,occupied
50.1335283019,-0.0225398799314,4.3874540382,occupied
50.2063304348,0.0728021328958,2.09453207403,occupied
49.8236315789,-0.382698855835,1.64717917237,occupied
48.8199385965,-1.00369298246,0.817413320187,occupied
49.0308135593,0.210874962831,0.811850328814,occupied
49.0338099174,0.00299635803331,0.428874754718,occupied
49.2402833333,0.206473415978,0.671015938437,occupied
49.7547916667,0.514508333333,0.630265382225,occupied
50.2144793388,0.459687672176,1.13582599239,occupied
50.3433583333,0.12887899449,1.67719596323,occupied
50.2761333333,-0.067225,1.93232893373,occupied
50.1490169492,-0.127116384181,1.66863031493,occupied
50.0690169492,-0.08,1.51684464429,occupied
50.2782477064,0.20923075727,1.74421178291,occupied
51.5126880734,1.23444036697,2.89331813135,occupied
53.3611565217,1.84846844834,2.55952182551,occupied
54.2065982906,0.845441768859,1.07274838824,occupied
53.7887410714,-0.41785721917,1.86204199034,occupied
52.3308173913,-1.45792368012,1.80289667306,occupied
