% Title: Sonar data
% Sources: Bruno's room 
@RELATION proximity

@ATTRIBUTE avg 		NUMERIC
@ATTRIBUTE diff_avg	NUMERIC
@ATTRIBUTE std_dev	NUMERIC
@ATTRIBUTE class	{occupied_away,occupied_close,chair_away,chair_close }

@DATA
52.7941638225,0.845115546663,2.13761242766,occupied_close
53.1660677966,0.371903974085,1.97039650922,occupied_close
53.6570510204,0.490983223798,1.69862768565,occupied_close
53.8269217687,0.169870748299,1.72125922356,occupied_close
53.2329152542,-0.59400651447,2.24172341901,occupied_close
52.5707830508,-0.66213220339,2.55711865652,occupied_close
52.2121126761,-0.358670374791,2.82733880945,occupied_close
51.5764175439,-0.635695132197,2.83122365132,occupied_close
50.9437205882,-0.632696955624,3.6363733407,occupied_close
50.9431449814,-0.000575606822615,4.09757949999,occupied_close
51.8658156863,0.922670704862,5.47158734628,occupied_close
52.8961915709,1.03037588461,6.11896488746,occupied_close
52.8197786561,-0.0764129147547,6.60404432292,occupied_close
53.0213007519,0.201522095753,5.83727776562,occupied_close
53.2128703704,0.191569618491,5.39620352448,occupied_close
52.5246273063,-0.688243064097,4.39964925764,occupied_close
51.7798915663,-0.744735740008,3.31261677827,occupied_close
51.974295082,0.194403515702,2.42238109805,occupied_close
52.2294756098,0.255180527789,4.3613195744,occupied_close
51.6230897959,-0.606385813838,2.82408053079,occupied_close
51.5772570281,-0.0458327678059,3.44323053459,occupied_close
51.4709530686,-0.10630395952,3.31040000122,occupied_close
51.8501111111,0.379158042519,3.90914579922,occupied_close
52.5714856115,0.7213745004,5.40847101099,occupied_close
53.5308375451,0.959351933616,5.35841588494,occupied_close
54.0020769231,0.471239377951,5.11430985182,occupied_close
54.3356320346,0.333555111555,5.28343265135,occupied_close
54.3027234043,-0.0329086303767,3.89105163989,occupied_close
52.7767288136,-1.5259945907,3.98131395837,occupied_close
51.5325168539,-1.24421195963,3.57001833578,occupied_close
51.2038592965,-0.32865755745,3.00619140743,occupied_close
51.3837934783,0.179934181778,3.55288052007,occupied_close
51.5925151515,0.208721673254,3.39834456672,occupied_close
52.559106383,0.966591231464,2.79245533371,occupied_close
52.1554944444,-0.403611938534,3.22028648661,occupied_close
52.1906953642,0.035200919794,3.44725201282,occupied_close
52.1864673367,-0.00422802755503,2.46967720004,occupied_close
52.4565598291,0.270092492376,2.58977331739,occupied_close
51.706003861,-0.750555968056,2.89264393222,occupied_close
51.0446268657,-0.661376995332,2.92623352311,occupied_close
50.3151523179,-0.729474547791,3.03425529786,occupied_close
49.3501328904,-0.965019427515,2.92611622501,occupied_close
48.080100346,-1.27003254434,1.61155822637,occupied_close
47.7819616725,-0.298138673547,1.43067385289,occupied_close
47.8206436364,0.0386819638898,1.8527212173,occupied_close
48.0681595331,0.24751589671,2.13239655602,occupied_close
48.2444398148,0.176280281741,2.5274728616,occupied_close
48.6923962264,0.4479564116,3.00937173358,occupied_close
49.4282673267,0.735871100318,3.3722704854,occupied_close
49.6722268519,0.243959525119,3.26036222405,occupied_close
49.4852987552,-0.186928096665,2.97640418717,occupied_close
49.4478785714,-0.0374201837582,2.70754904301,occupied_close
49.2724767025,-0.17540186892,2.59217680224,occupied_close
49.0671546392,-0.205322063334,2.31996816569,occupied_close
49.5914117647,0.524257125531,2.69417196875,occupied_close
49.5668280702,-0.0245836945304,2.8715713803,occupied_close
49.1937147887,-0.373113281443,3.147713467,occupied_close
49.2121016949,0.0183869061828,3.0611700205,occupied_close
48.7383355932,-0.473766101695,3.21247706563,occupied_close
48.2469084746,-0.491427118644,2.87019502083,occupied_close
49.2333707483,0.986462273723,3.47313634687,occupied_close
50.7772559727,1.5438852244,3.87884891033,occupied_close
51.8496702128,1.07241424007,4.00620225571,occupied_close
52.9792978723,1.12962765957,3.08755381009,occupied_close
53.6947163121,0.715418439716,2.40112570079,occupied_close
53.8769230769,0.182206764866,2.47985081945,occupied_close
53.4604131274,-0.41650994951,2.32600056223,occupied_close
53.173962963,-0.28645016445,1.91108410584,occupied_close
53.0534758364,-0.120487126532,1.9171773105,occupied_close
53.1231111111,0.0696352746799,1.59836862774,occupied_close
52.9089322034,-0.214178907721,1.26379889557,occupied_close
52.7715777027,-0.137354500687,2.08677170039,occupied_close
52.744057047,-0.0275206557228,3.37431856497,occupied_close
52.749037037,0.00497999005717,3.39665112329,occupied_close
52.2953661017,-0.453670935342,3.65525176574,occupied_close
52.177170068,-0.118196033668,3.75890362596,occupied_close
52.2360816327,0.0589115646258,3.69111637988,occupied_close
52.5097645051,0.273682872466,2.53776548429,occupied_close
52.0692610169,-0.44050348817,2.97155978814,occupied_close
52.2139560811,0.144695064132,2.75735018366,occupied_close
52.0381283784,-0.175827702703,2.96341631591,occupied_close
51.6021351351,-0.435993243243,2.98911159558,occupied_close
51.4614949495,-0.14064018564,2.90569420942,occupied_close
51.7773087719,0.315813822435,2.90576656562,occupied_close
51.621277193,-0.156031578947,4.33081572802,occupied_close
52.307845614,0.686568421053,4.36544386253,occupied_close
53.0043098592,0.69646424512,4.53562494193,occupied_close
53.3181725352,0.313862676056,4.474640685,occupied_close
58.5997246377,5.28155210247,0.250154592441,chair_close
58.5306861314,-0.0690385062943,0.367395998726,chair_close
58.5606336634,0.0299475319794,0.334188903674,chair_close
58.4373045113,-0.123329152088,2.37473633598,chair_close
58.39843769,-0.0388668213086,2.13843524182,chair_close
58.2634396285,-0.134998061487,2.19371524787,chair_close
58.124193038,-0.139246590508,2.25045924006,chair_close
58.0100292208,-0.114163817195,2.26791511306,chair_close
58.0243433333,0.0143141125541,0.643569731097,chair_close
57.9891296928,-0.0352136405005,0.797278541141,chair_close
58.0603159722,0.0711862793894,0.789947694309,chair_close
58.0941161972,0.0338002249609,0.843072043511,chair_close
58.1283309859,0.0342147887324,0.842120579414,chair_close
58.195252669,0.0669216831237,0.940180463415,chair_close
58.3286219081,0.133369239088,0.897693953725,chair_close
58.4062982456,0.0776763374868,0.843228073105,chair_close
58.4672517483,0.0609535026377,0.628600198922,chair_close
58.4584097222,-0.00884202602955,0.62492351491,chair_close
58.5129726027,0.0545628805175,0.641174957174,chair_close
58.5043253425,-0.00864726027394,0.543673005664,chair_close
58.4748493151,-0.0294760273973,0.527513760573,chair_close
58.5258972603,0.0510479452055,0.512436478061,chair_close
58.6100310345,0.0841337742088,0.547248950898,chair_close
58.5526586207,-0.0573724137931,0.452568116816,chair_close
58.5463,-0.00635862068967,0.458502364595,chair_close
58.5540827586,0.00778275862073,0.450223443233,chair_close
58.5896896552,0.0356068965517,0.523047193875,chair_close
58.5660655172,-0.0236241379311,0.474747384129,chair_close
58.5638310345,-0.0022344827586,0.409012037457,chair_close
58.5211758621,-0.0426551724138,0.405391792341,chair_close
58.4939413793,-0.0272344827586,0.407179461907,chair_close
58.4888556701,-0.00508570920723,0.296726380044,chair_close
58.473162069,-0.0156936011375,0.65590533693,chair_close
58.3588526316,-0.114309437387,2.30958661155,chair_close
58.3589122807,5.96491228038e-05,2.30982499399,chair_close
58.4988833922,0.139971111524,3.00730662534,chair_close
58.4689608541,-0.0299225381336,3.0409532778,chair_close
58.5100640569,0.041103202847,2.98520203483,chair_close
58.6461122807,0.136048223762,1.962331328,chair_close
58.6828661972,0.0367539164814,1.98570628543,chair_close
58.5431232394,-0.139742957747,0.760539822898,chair_close
58.5279824561,-0.0151407832963,0.664356813048,chair_close
58.4791533101,-0.0488291460358,0.657115415069,chair_close
58.4381045296,-0.0410487804878,0.65358842416,chair_close
58.3113576389,-0.126746890728,2.06434511991,chair_close
58.3216574394,0.0102998005574,2.01308766186,chair_close
58.3707708333,0.049113393887,2.34253392902,chair_close
58.3924479167,0.0216770833334,2.36684744619,chair_close
58.3554201389,-0.0370277777778,3.2105009759,chair_close
58.5634152249,0.207995086025,2.52779901529,chair_close
58.4909444444,-0.0724707804691,3.5542530538,chair_close
58.3394041812,-0.15154026326,3.92531272956,chair_close
58.4188601399,0.0794559586755,3.92265788716,chair_close
58.5728842105,0.154024070666,3.27572050411,chair_close
58.4822315789,-0.0906526315789,3.26764447977,chair_close
58.5757909408,0.0935593618192,2.07650160298,chair_close
58.7104878893,0.134696948507,0.311213809853,chair_close
58.7023125,-0.00817538927336,0.307778597485,chair_close
58.7197614035,0.0174489035088,0.302738043782,chair_close
58.827358156,0.10759675252,0.344722183393,chair_close
58.9603464286,0.132988272543,0.362455135755,chair_close
58.909172043,-0.0511743855607,1.80062179482,chair_close
58.8207194245,-0.0884526185503,2.90213350508,chair_close
58.7204964539,-0.10022297056,3.47260997894,chair_close
58.7008526316,-0.0196438223218,3.45242402789,chair_close
58.5748496503,-0.126002981229,3.43626529955,chair_close
58.6860486111,0.111198960761,2.96580311016,chair_close
58.7371413793,0.0510927681993,1.94810605141,chair_close
58.8087010309,0.0715596516175,0.37017309553,chair_close
58.6925360825,-0.116164948454,2.33694179053,chair_close
58.786395189,0.0938591065292,2.3390278496,chair_close
58.7775239726,-0.0088712164007,2.32880716102,chair_close
58.7548551724,-0.0226688001889,2.33727741084,chair_close
58.6926947368,-0.0621604355716,2.35349794989,chair_close
58.7218631579,0.0291684210526,0.336898821184,chair_close
58.6566526316,-0.0652105263158,0.313798640304,chair_close
58.6158561404,-0.0407964912281,0.304244637839,chair_close
58.6069438596,-0.00891228070177,0.349692012891,chair_close
58.5826748252,-0.0242690344743,0.374452174159,chair_close
58.6100734266,0.0273986013986,0.379553225161,chair_close
58.5854405594,-0.0246328671328,0.355472270439,chair_close
58.6625944056,0.0771538461538,0.404771752668,chair_close
58.7499230769,0.0873286713287,0.38888430746,chair_close
58.7875965517,0.0376734748011,0.353695927294,chair_close
58.7712768166,-0.0163197351151,0.350509727311,chair_close
58.748533101,-0.0227437155637,0.42090481722,chair_close
58.6133531469,-0.135179954192,0.908047068361,chair_close
58.5525156794,-0.0608374674106,0.886385817272,chair_close
58.5559894737,0.00347379424169,1.23419668087,chair_close
58.5508736842,-0.00511578947368,1.22460599219,chair_close
58.5838675958,0.0329939116083,1.20700096316,chair_close
58.6175365854,0.033668989547,0.892002425139,chair_close
58.5008076923,-0.116728893058,2.01477140441,chair_close
58.5075052265,0.00669753417316,1.8231203269,chair_close
58.5259861111,0.0184808846303,1.82187215226,chair_close
58.5233263889,-0.00265972222227,1.82064402332,chair_close
58.5374895833,0.0141631944444,1.82013886782,chair_close
58.6704,0.132910416667,0.310325622042,chair_close
58.7464615385,0.0760615384615,0.433029382241,chair_close
58.7574440559,0.0109825174825,0.490964923908,chair_close
58.7449055944,-0.0125384615384,0.495518358578,chair_close
58.765034965,0.0201293706293,0.524755641212,chair_close
58.8496271777,0.0845922126654,0.701334749209,chair_close
58.8650652921,0.0154381143959,0.765456077164,chair_close
58.8652758621,0.000210569972758,2.12561622568,chair_close
59.0147206897,0.149444827586,2.89525595523,chair_close
59.1952041522,0.180483462594,2.90971270116,chair_close
59.1925,-0.0027041522491,2.87712634775,chair_close
59.1027192982,-0.0897807017544,3.19060015743,chair_close
59.1638146853,0.0610953870691,2.46760847159,chair_close
59.0861153846,-0.0776993006993,1.47821187997,chair_close
58.983195122,-0.102920262664,1.42552577844,chair_close
58.9770766551,-0.00611846689895,1.42487059934,chair_close
59.0421573427,0.0650806876051,0.291589160145,chair_close
59.0476227758,0.0054654331434,0.277259767406,chair_close
59.0584964029,0.010873627077,0.257785217572,chair_close
58.9720716846,-0.0864247182899,0.297615938151,chair_close
58.9141756272,-0.0578960573477,0.307751256619,chair_close
58.9241541219,0.00997849462367,0.320279399005,chair_close
58.9139103943,-0.0102437275985,0.320942333061,chair_close
58.8946366906,-0.0192737036177,0.313990493462,chair_close
58.9214505495,0.0268138588031,0.308514476627,chair_close
59.0235625,0.102111950549,2.21412640844,chair_close
58.9179205776,-0.105641922383,2.200566342,chair_close
58.837455516,-0.0804650616031,2.24836696269,chair_close
58.8321719298,-0.00528358618972,2.23511726586,chair_close
58.8880103448,0.055838415003,2.21771912893,chair_close
58.8195292096,-0.0684811352056,0.62053281472,chair_close
58.8981916376,0.0786624280087,0.622545239348,chair_close
58.9076097561,0.00941811846697,0.340768753968,chair_close
58.8500069686,-0.0576027874565,0.34063407548,chair_close
63.2455588235,4.39555185489,1.25457750969,chair_close
63.1436541353,-0.101904688191,0.908726932058,chair_close
63.1359489796,-0.00770515574654,0.775977952006,chair_close
63.0789027237,-0.0570462558564,0.800285770659,chair_close
62.824663522,-0.254239201723,2.97913069964,chair_close
62.7359583333,-0.0887051886792,3.02745760627,chair_close
62.7415555556,0.0055972222221,3.05819236524,chair_close
62.7754470199,0.0338914643121,3.1038085407,chair_close
62.8725986622,0.0971516423398,3.13931302911,chair_close
63.0165102041,0.143911541874,2.89277917167,chair_close
63.0751111111,0.0586009070294,2.85724747815,chair_close
63.0513886926,-0.0237224185316,3.0501951962,chair_close
62.9960569395,-0.0553317530778,3.03503314002,chair_close
62.9245053763,-0.0715515631576,3.00576587263,chair_close
63.0677142857,0.14320890937,1.123333734,chair_close
63.0501879433,-0.0175263424519,1.05120704903,chair_close
63.0831514085,0.0329634651883,0.337483686241,chair_close
63.0899649123,0.00681350382996,0.316542754878,chair_close
63.0773286713,-0.012636240952,0.34144020619,chair_close
63.0900629371,0.0127342657344,0.671811546432,chair_close
63.0966013986,0.00653846153836,0.652264316673,chair_close
63.0838251748,-0.0127762237762,0.643874743346,chair_close
63.2039122807,0.120087105877,1.84001992756,chair_close
63.2198450704,0.0159327897208,1.83574940281,chair_close
63.1907253521,-0.0291197183098,1.74333083429,chair_close
63.2025567376,0.0118313854759,1.75066806729,chair_close
63.206316726,0.00375998839001,1.76546682092,chair_close
63.1097163121,-0.0966004139219,0.363973491003,chair_close
63.1108303887,0.00111407663583,0.356885840354,chair_close
63.1009471831,-0.00988320559404,0.340644339605,chair_close
63.0996561404,-0.00129104274771,0.375018404721,chair_close
63.0976958042,-0.00196033615504,0.362938951587,chair_close
63.1536062718,0.0559104675812,1.54653247431,chair_close
63.1463566434,-0.00724962842044,1.55273204794,chair_close
63.1351929825,-0.0111636609004,1.57192907232,chair_close
63.1455,0.0103070175438,1.55976734376,chair_close
63.1044788732,-0.0410211267605,1.59332076593,chair_close
62.9686338028,-0.135845070422,0.891698545766,chair_close
62.9760918728,0.00745806997453,0.914663042268,chair_close
62.9946431095,0.0185512367492,0.887580093188,chair_close
62.9840460993,-0.0105970102499,0.886574150224,chair_close
63.0554063604,0.0713602611332,0.931816875194,chair_close
63.0175141844,-0.0378921760268,1.76157107212,chair_close
63.0591028369,0.0415886524822,1.80496277307,chair_close
63.0695477032,0.0104448663008,1.81278263251,chair_close
63.0627359155,-0.00681178768725,1.80928209334,chair_close
63.049971831,-0.0127640845071,1.75617475584,chair_close
63.1377263158,0.0877544848035,0.53130265324,chair_close
63.1007157895,-0.0370105263157,0.319291546201,chair_close
63.1062807018,0.00556491228071,0.243056270247,chair_close
63.1159824561,0.0097017543859,0.248731577365,chair_close
63.1157017544,-0.000280701754356,0.25293740283,chair_close
62.9791443662,-0.136557388189,2.42366602636,chair_close
62.9997887324,0.0206443661972,2.42318066052,chair_close
62.9344210526,-0.0653676797628,2.71152725887,chair_close
62.8704315789,-0.0639894736842,2.89105909484,chair_close
62.8638350877,-0.00659649122809,2.89095941191,chair_close
62.8846,0.0207649122807,2.29916212877,chair_close
62.8819405594,-0.00265944055944,2.31270955238,chair_close
62.9629825784,0.0810420189567,1.99070284608,chair_close
63.0230769231,0.0600943446798,1.78777171931,chair_close
63.0051114983,-0.0179654248191,1.7821798376,chair_close
63.0596083916,0.0544968933505,1.11986685947,chair_close
62.940534965,-0.119073426573,2.11912076699,chair_close
62.8638947368,-0.0766402281928,2.16424273817,chair_close
62.8719039146,0.00800917774863,2.15333081561,chair_close
62.9117508897,0.0398469750889,2.18031408825,chair_close
62.9709288256,0.0591779359431,2.15795773871,chair_close
63.0893082437,0.118379418105,1.13586428522,chair_close
63.1924028777,0.10309463397,1.05926716865,chair_close
63.1742163121,-0.0181865656411,1.01117344152,chair_close
63.1304697509,-0.0437465611671,0.966800537105,chair_close
63.0983807829,-0.0320889679716,0.717316821456,chair_close
62.9973380282,-0.101042754749,1.65091594189,chair_close
62.9530915493,-0.0442464788732,1.59839114742,chair_close
62.9439859649,-0.00910558438355,1.58430805968,chair_close
62.968486014,0.0245000490738,1.58281687102,chair_close
63.0390662021,0.0705801881046,1.5056469229,chair_close
63.1327456446,0.0936794425087,0.239702338956,chair_close
63.1422118056,0.00946616095625,0.238364827982,chair_close
63.1609825784,0.0187707728417,0.231997625628,chair_close
63.1645505226,0.00356794425088,0.230642133547,chair_close
63.1437142857,-0.0208362369338,0.21860495848,chair_close
63.1332473868,-0.0104668989547,0.205717246333,chair_close
63.1113240418,-0.0219233449477,0.23680367827,chair_close
63.1022447552,-0.0090792865671,0.230217020932,chair_close
63.0962377622,-0.00600699300701,0.227016575886,chair_close
63.0959895105,-0.000248251748303,0.234506132554,chair_close
63.1050804196,0.00909090909098,0.237860604544,chair_close
63.126534965,0.0214545454546,0.24502479037,chair_close
63.0410886525,-0.0854463125527,1.43200949417,chair_close
63.047683274,0.00659462153902,1.43799946703,chair_close
63.0404607143,-0.00722255973552,1.47411353542,chair_close
63.0363154122,-0.00414530209939,1.48245983391,chair_close
63.0390501792,0.0027347670251,1.52392096428,chair_close
63.1161921708,0.077141991607,0.55709668827,chair_close
63.1266631206,0.0104709497488,0.583826093508,chair_close
63.1663321555,0.0396690349097,0.572756971896,chair_close
63.1893745583,0.0230424028268,0.561308989055,chair_close
63.2850388693,0.0956643109541,1.66544913178,chair_close
63.3247797203,0.0397408510217,1.65772385392,chair_close
63.2951923077,-0.0295874125874,1.66454827593,chair_close
63.2622132867,-0.032979020979,1.66808789367,chair_close
63.2217552448,-0.040458041958,1.69144539962,chair_close
63.1198675958,-0.101887648936,0.530349208642,chair_close
63.078630662,-0.0412369337979,0.593857935644,chair_close
63.3138586957,0.235228033631,0.926152957108,chair_close
63.9140643939,0.600205698287,2.02031749557,chair_close
64.4818403042,0.567775910243,2.18517100777,chair_close
64.9546564885,0.472816184367,2.08475382661,chair_close
65.4703664122,0.515709923664,1.82972535764,chair_close
65.6242992701,0.153932857859,1.66797943112,chair_close
65.4005699301,-0.223729340003,0.923855969828,chair_close
65.3221048951,-0.078465034965,0.528358314269,chair_close
65.3084146341,-0.0136902609586,0.506059076607,chair_close
65.2513146853,-0.0570999488316,0.405440439212,chair_close
65.2339789474,-0.0173357379463,0.400905497424,chair_close
65.2112105263,-0.0227684210526,0.446119755003,chair_close
65.1884507042,-0.0227598220904,0.523090018231,chair_close
65.1984452297,0.00999452545656,0.59017284372,chair_close
89.2545483871,24.0561031574,0.468550386654,chair_away
89.2420909091,-0.0124574780059,0.416885635796,chair_away
89.2841833333,0.0420924242424,0.408523359083,chair_away
89.3100669456,0.0258836122732,0.395342585874,chair_away
89.2745168919,-0.0355500537149,0.393745215373,chair_away
89.2144178082,-0.0600990836727,0.407306781833,chair_away
89.1961324042,-0.018285404038,0.418604194817,chair_away
89.1766042403,-0.0195281638984,1.68695230006,chair_away
89.0574028777,-0.119201362585,2.12762226982,chair_away
88.9407142857,-0.116688591984,2.80454488923,chair_away
88.9587592593,0.0180449735449,2.92155918254,chair_away
88.9922734082,0.0335141489805,2.97859998465,chair_away
88.9480340909,-0.0442393173306,2.46419328742,chair_away
88.8279163498,-0.120117741099,3.77901547629,chair_away
88.8485019011,0.0205855513309,3.74931512919,chair_away
88.8853129771,0.0368110759585,3.68894505803,chair_away
88.8844198473,-0.000893129770986,3.65667414569,chair_away
88.881,-0.00341984732823,3.65744566352,chair_away
89.0690191571,0.188019157088,1.85547911592,chair_away
89.147954023,0.0789348659004,0.937725532766,chair_away
89.1001026616,-0.0478513613916,1.38677901869,chair_away
89.0806287879,-0.0194738737182,1.47996705546,chair_away
89.0739811321,-0.00664765580328,1.6283337283,chair_away
88.9102744361,-0.163706695985,2.32727768812,chair_away
89.0370676692,0.126793233083,2.35989214399,chair_away
89.0771660377,0.0400983685629,2.28073349171,chair_away
89.1264037736,0.049237735849,2.54296762914,chair_away
89.2420867925,0.115683018868,3.56360196407,chair_away
89.5111811321,0.269094339623,3.37878386613,chair_away
89.4262641509,-0.0849169811321,3.33142345333,chair_away
89.4096566038,-0.0166075471698,3.22890022073,chair_away
89.4086,-0.00105660377365,3.16198375568,chair_away
89.2981320755,-0.110467924528,1.96118717755,chair_away
89.2306641509,-0.0674679245283,1.88923159495,chair_away
89.2473358491,0.0166716981132,1.7732669742,chair_away
89.2516917293,0.00435588026673,1.78107906102,chair_away
89.2419285714,-0.0097631578947,1.42152966991,chair_away
89.2883270677,0.0463984962405,1.22585659315,chair_away
