time,prev_state,avg_diff,std_dev,std_diff, new_state
6,chair_away,83.5821097717,29.7056641076,29.7056641076,15.7384132966,15.7384132966,1.05931651049,1.05931651049,occupied_away
14,occupied_away,-22.8018946281,0.711310214722,-28.9943538929,15.0391204953,-0.699292801321,0.31667680499,-0.742639705502,occupied_away
22,occupied_away,3.09475610217,5.90459424003,5.19328402531,15.9356590981,0.896538602809,0.500920648991,0.184243844001,occupied_away
55,occupied_away,33.4298113237,1.4363740307,-4.46822020933,68.4564175096,52.5207584115,0.15707961419,-0.343841034801,chair_away
63,chair_away,-0.974149629038,0.840513522745,-0.595860507954,68.4557240585,-0.000693451114699,0.158113377228,0.00103376303764,chair_away
71,chair_away,0.547749147089,1.05165813961,0.21114461687,68.4849273868,0.0292033282922,0.17471751953,0.0166041423022,chair_away
92,chair_away,-25.1247293067,3.72502472719,2.67336658758,42.9191841529,-25.5657432339,28.2320152502,28.0572977306,occupied_away
100,occupied_away,0.864955621729,11.4785705286,7.75354580137,16.6604873724,-26.2586967805,0.308139088949,-27.9238761612,occupied_away
108,occupied_away,-4.68766547965,0.590759403119,-10.8878111254,16.4614240085,-0.199063363959,0.246065356702,-0.062073732247,occupied_away
135,occupied_away,34.5605265509,1.05314763992,0.462388236803,68.4472949609,51.9858709524,0.140559574599,-0.105505782102,chair_away
143,chair_away,0.29812887899,0.478562519951,-0.574585119972,68.5252114959,0.0779165350634,0.190344382138,0.0497848075389,chair_away
151,chair_away,0.0940312462484,1.58150287918,1.10294035923,68.4846760237,-0.0405354722418,0.179520474876,-0.010823907262,chair_away
196,chair_away,27.7205233555,6.60885785351,5.02735497433,17.2295123339,-51.2551636898,0.184723835296,0.00520336041997,occupied_away
204,occupied_away,-29.0916404058,33.4205311483,26.8116732948,17.5973245534,0.367812219486,0.216493971054,0.0317701357577,occupied_away
212,occupied_away,13.3003530247,28.9994153192,-4.4211158291,17.6467191449,0.0493945914964,0.269070203502,0.052576232448,occupied_away
