time,prev_state,avg_diff,std_dev,std_diff, new_state
5,chair_away,0,chair_away,0,93.1207470074,68.7427575941,0.494896431197,0.494896431197,0.118945284564,0.118945284564,0
13,chair_away,0,chair_away,0,-0.415622460067,68.7862067722,0.438838551831,-0.0560578793659,0.0705612601895,-0.0483840243745,0
21,chair_away,0,chair_away,0,-5.9920245557,69.9772423686,10.4985876123,10.0597490604,4.94095225463,4.87039099444,1
29,chair_close,1,chair_away,0,-25.6544696998,102.577886225,0.359162246512,-10.1394253657,27.6542333773,22.7132811227,3
37,occupied_close,3,chair_away,0,0.0647004109212,114.017626146,0.613157813646,0.253995567134,0.68538672637,-26.9688466509,3
45,occupied_close,3,chair_away,0,2.32987038892,113.783307292,1.31121726818,0.698059454534,0.673881288483,-0.011505437887,3
53,occupied_close,3,chair_away,0,-8.32428160942,46.9594933093,8.22943699026,6.91821972208,48.1925641228,47.5186828343,3
61,occupied_close,3,chair_away,0,-17.8413085275,5.85906159493,0.785344679412,-7.44409231084,0.157293646184,-48.0352704766,3
69,occupied_close,3,chair_away,0,23.0179822081,38.931235671,8.95368918581,8.16834450639,32.1094049219,31.9521112758,2
77,occupied_away,2,chair_away,0,1.70609964167,106.698594456,0.447039330109,-8.5066498557,3.08612235927,-29.0232825627,0
85,chair_away,0,chair_away,0,-0.294608066524,43.9571751998,3.73520349616,3.28816416605,40.1286318608,37.0425095015,0
93,chair_away,0,chair_away,0,15.7491448836,82.9955745731,17.4419475861,13.70674409,19.7402639848,-20.3883678759,0
101,chair_away,0,chair_away,0,19.5275668274,68.5213078471,0.716503110549,-16.7254444756,0.189983624872,-19.55028036,0
109,chair_away,0,chair_away,0,0.125441226428,68.7456389856,0.859094470197,0.142591359648,0.247200360049,0.0572167351769,0
117,chair_away,0,chair_away,0,-28.0000016506,69.131625096,7.606894888,6.7478004178,0.407832781897,0.160632421848,1
125,chair_close,1,chair_away,0,-5.05637599939,69.358373201,0.393119280287,-7.21377560771,0.222849494806,-0.184983287091,1
133,chair_close,1,chair_away,0,-14.553604934,25.9512782097,7.25839027955,6.86527099927,25.9211157611,25.6982662663,3
141,occupied_close,3,chair_away,0,-4.17320632065,12.1199473739,0.562823129586,-6.69556714997,0.274853677593,-25.6462620835,3
149,occupied_close,3,chair_away,0,0.996203254908,13.2727079472,0.982771049635,0.419947920049,0.283606882119,0.00875320452583,3
157,occupied_close,3,chair_away,0,8.31439395746,24.192677935,8.52521007582,7.54243902618,2.57460943603,2.29100255391,1
165,chair_close,1,chair_away,0,-3.82284322899,24.8642316097,0.194161615861,-8.33104845996,0.0360453246702,-2.53856411136,1
173,chair_close,1,chair_away,0,38.0136797204,58.3297408544,17.2127092088,17.018547593,18.4315797702,18.3955344455,2
181,occupied_away,2,chair_away,0,9.87719899198,68.5399442234,0.257063148383,-16.9556460605,0.188344713651,-18.2432350565,0
189,chair_away,0,chair_away,0,0.149463117123,68.597809312,0.318462859178,0.061399710795,0.196955761381,0.00861104772992,0
197,chair_away,0,chair_away,0,-29.684334432,69.3405585835,1.85623147905,1.53776861987,0.279711246983,0.0827554856018,1
205,chair_close,1,chair_away,0,0.616297316446,69.2610633307,0.427600032369,-1.42863144668,0.202005546293,-0.0777057006899,1
213,chair_close,1,chair_away,0,-0.295415898739,69.2179546437,0.326895163018,-0.100704869351,0.162312622099,-0.0396929241944,1
221,chair_close,1,chair_away,0,-7.40516914139,21.1371992962,0.621799135203,0.294903972184,21.6026662174,21.4403535953,1
229,chair_close,1,chair_away,0,-1.8804654016,15.9863512549,0.905944756438,0.284145621235,0.651539384598,-20.9511268328,1
237,chair_close,1,chair_away,0,-0.54257807178,16.6606286204,0.743715632576,-0.162229123862,0.701757468963,0.0502180843652,1
245,chair_close,1,chair_away,0,-11.4017244122,16.5849895063,4.79787915418,4.0541635216,21.0263494007,20.3245919317,3
253,occupied_close,3,chair_away,0,-4.72865771069,8.68423302968,0.360305420135,-4.43757373404,1.66786569089,-19.3584837098,3
261,occupied_close,3,chair_away,0,-0.271892558028,7.87864605586,0.213427839913,-0.146877580222,0.435228066108,-1.23263762479,3
269,occupied_close,3,chair_away,0,26.3368574032,79.0191522011,2.32309419386,2.10966635395,40.3707072212,39.9354791551,2
277,occupied_away,2,chair_away,0,6.24644137169,110.791054294,15.2432016758,12.9201074819,12.795027992,-27.5756792292,0
285,chair_away,0,chair_away,0,5.65606914461,108.982977718,22.8426020912,7.59940041547,2.34906239034,-10.4459656017,0
293,chair_away,0,chair_away,0,5.12237895887,76.1957540762,12.6420950174,-10.2005070738,14.9814380728,12.6323756825,0
